row_id,sample_id,source_index,source_partition,role,label
25248,mnist_27535,27535,train,model_training,2
25249,mnist_27536,27536,train,model_training,6
25250,mnist_27537,27537,train,model_training,2
25251,mnist_27538,27538,train,model_training,4
25252,mnist_27539,27539,train,model_training,5
25253,mnist_27540,27540,train,model_training,3
25254,mnist_27541,27541,train,model_training,3
25255,mnist_27542,27542,train,model_training,7
25256,mnist_27543,27543,train,model_training,7
25257,mnist_27544,27544,train,model_training,0
25258,mnist_27545,27545,train,model_training,8
25259,mnist_27546,27546,train,model_training,7
25260,mnist_27547,27547,train,model_training,0
25261,mnist_27548,27548,train,model_training,2
25262,mnist_27549,27549,train,model_training,1
25263,mnist_27550,27550,train,model_training,0
25264,mnist_27551,27551,train,model_training,2
25265,mnist_27552,27552,train,model_training,4
25266,mnist_27553,27553,train,model_training,3
25267,mnist_27554,27554,train,model_training,7
25268,mnist_27556,27556,train,model_training,6
25269,mnist_27557,27557,train,model_training,5
25270,mnist_27558,27558,train,model_training,1
25271,mnist_27559,27559,train,model_training,6
25272,mnist_27560,27560,train,model_training,3
25273,mnist_27561,27561,train,model_training,7
25274,mnist_27562,27562,train,model_training,8
25275,mnist_27563,27563,train,model_training,8
25276,mnist_27564,27564,train,model_training,1
25277,mnist_27565,27565,train,model_training,9
25278,mnist_27566,27566,train,model_training,9
25279,mnist_27568,27568,train,model_training,8
25280,mnist_27569,27569,train,model_training,1
25281,mnist_27571,27571,train,model_training,2
25282,mnist_27572,27572,train,model_training,1
25283,mnist_27574,27574,train,model_training,7
25284,mnist_27575,27575,train,model_training,4
25285,mnist_27576,27576,train,model_training,5
25286,mnist_27577,27577,train,model_training,7
25287,mnist_27578,27578,train,model_training,1
25288,mnist_27579,27579,train,model_training,8
25289,mnist_27580,27580,train,model_training,0
25290,mnist_27581,27581,train,model_training,9
25291,mnist_27582,27582,train,model_training,1
25292,mnist_27583,27583,train,model_training,0
25293,mnist_27584,27584,train,model_training,4
25294,mnist_27585,27585,train,model_training,1
25295,mnist_27587,27587,train,model_training,2
25296,mnist_27588,27588,train,model_training,4
25297,mnist_27589,27589,train,model_training,3
25298,mnist_27590,27590,train,model_training,1
25299,mnist_27591,27591,train,model_training,4
25300,mnist_27592,27592,train,model_training,7
25301,mnist_27593,27593,train,model_training,5
25302,mnist_27594,27594,train,model_training,5
25303,mnist_27595,27595,train,model_training,6
25304,mnist_27596,27596,train,model_training,8
25305,mnist_27597,27597,train,model_training,7
25306,mnist_27598,27598,train,model_training,2
25307,mnist_27600,27600,train,model_training,2
25308,mnist_27602,27602,train,model_training,5
25309,mnist_27604,27604,train,model_training,1
25310,mnist_27605,27605,train,model_training,9
25311,mnist_27606,27606,train,model_training,8
25312,mnist_27607,27607,train,model_training,5
25313,mnist_27609,27609,train,model_training,0
25314,mnist_27610,27610,train,model_training,3
25315,mnist_27611,27611,train,model_training,9
25316,mnist_27612,27612,train,model_training,4
25317,mnist_27613,27613,train,model_training,8
25318,mnist_27614,27614,train,model_training,2
25319,mnist_27615,27615,train,model_training,9
25320,mnist_27616,27616,train,model_training,8
25321,mnist_27617,27617,train,model_training,4
25322,mnist_27618,27618,train,model_training,2
25323,mnist_27619,27619,train,model_training,1
25324,mnist_27620,27620,train,model_training,0
25325,mnist_27621,27621,train,model_training,7
25326,mnist_27622,27622,train,model_training,2
25327,mnist_27623,27623,train,model_training,7
25328,mnist_27624,27624,train,model_training,6
25329,mnist_27625,27625,train,model_training,3
25330,mnist_27626,27626,train,model_training,9
25331,mnist_27627,27627,train,model_training,5
25332,mnist_27629,27629,train,model_training,1
25333,mnist_27630,27630,train,model_training,1
25334,mnist_27631,27631,train,model_training,0
25335,mnist_27632,27632,train,model_training,7
25336,mnist_27633,27633,train,model_training,0
25337,mnist_27636,27636,train,model_training,8
25338,mnist_27638,27638,train,model_training,0
25339,mnist_27639,27639,train,model_training,1
25340,mnist_27640,27640,train,model_training,3
25341,mnist_27641,27641,train,model_training,2
25342,mnist_27642,27642,train,model_training,6
25343,mnist_27643,27643,train,model_training,2
25344,mnist_27644,27644,train,model_training,3
25345,mnist_27645,27645,train,model_training,3
25346,mnist_27646,27646,train,model_training,8
25347,mnist_27647,27647,train,model_training,7
25348,mnist_27648,27648,train,model_training,5
25349,mnist_27649,27649,train,model_training,3
25350,mnist_27650,27650,train,model_training,8
25351,mnist_27651,27651,train,model_training,3
25352,mnist_27652,27652,train,model_training,2
25353,mnist_27653,27653,train,model_training,6
25354,mnist_27654,27654,train,model_training,9
25355,mnist_27655,27655,train,model_training,6
25356,mnist_27656,27656,train,model_training,5
25357,mnist_27657,27657,train,model_training,1
25358,mnist_27658,27658,train,model_training,0
25359,mnist_27659,27659,train,model_training,0
25360,mnist_27660,27660,train,model_training,2
25361,mnist_27661,27661,train,model_training,9
25362,mnist_27663,27663,train,model_training,0
25363,mnist_27664,27664,train,model_training,2
25364,mnist_27665,27665,train,model_training,1
25365,mnist_27666,27666,train,model_training,3
25366,mnist_27667,27667,train,model_training,7
25367,mnist_27668,27668,train,model_training,5
25368,mnist_27669,27669,train,model_training,6
25369,mnist_27670,27670,train,model_training,3
25370,mnist_27671,27671,train,model_training,3
25371,mnist_27672,27672,train,model_training,2
25372,mnist_27673,27673,train,model_training,2
25373,mnist_27674,27674,train,model_training,6
25374,mnist_27675,27675,train,model_training,3
25375,mnist_27676,27676,train,model_training,4
25376,mnist_27677,27677,train,model_training,1
25377,mnist_27678,27678,train,model_training,8
25378,mnist_27679,27679,train,model_training,9
25379,mnist_27680,27680,train,model_training,2
25380,mnist_27681,27681,train,model_training,1
25381,mnist_27682,27682,train,model_training,6
25382,mnist_27684,27684,train,model_training,1
25383,mnist_27685,27685,train,model_training,6
25384,mnist_27686,27686,train,model_training,4
25385,mnist_27687,27687,train,model_training,8
25386,mnist_27688,27688,train,model_training,9
25387,mnist_27689,27689,train,model_training,4
25388,mnist_27690,27690,train,model_training,3
25389,mnist_27691,27691,train,model_training,3
25390,mnist_27692,27692,train,model_training,9
25391,mnist_27693,27693,train,model_training,1
25392,mnist_27694,27694,train,model_training,4
25393,mnist_27695,27695,train,model_training,4
25394,mnist_27696,27696,train,model_training,2
25395,mnist_27697,27697,train,model_training,0
25396,mnist_27698,27698,train,model_training,9
25397,mnist_27699,27699,train,model_training,5
25398,mnist_27700,27700,train,model_training,2
25399,mnist_27701,27701,train,model_training,3
25400,mnist_27702,27702,train,model_training,6
25401,mnist_27703,27703,train,model_training,6
25402,mnist_27704,27704,train,model_training,6
25403,mnist_27705,27705,train,model_training,9
25404,mnist_27706,27706,train,model_training,7
25405,mnist_27707,27707,train,model_training,1
25406,mnist_27708,27708,train,model_training,6
25407,mnist_27709,27709,train,model_training,7
25408,mnist_27710,27710,train,model_training,9
25409,mnist_27711,27711,train,model_training,5
25410,mnist_27712,27712,train,model_training,0
25411,mnist_27713,27713,train,model_training,4
25412,mnist_27714,27714,train,model_training,7
25413,mnist_27715,27715,train,model_training,4
25414,mnist_27717,27717,train,model_training,7
25415,mnist_27718,27718,train,model_training,3
25416,mnist_27719,27719,train,model_training,2
25417,mnist_27720,27720,train,model_training,0
25418,mnist_27721,27721,train,model_training,2
25419,mnist_27722,27722,train,model_training,7
25420,mnist_27723,27723,train,model_training,7
25421,mnist_27726,27726,train,model_training,3
25422,mnist_27727,27727,train,model_training,5
25423,mnist_27728,27728,train,model_training,7
25424,mnist_27729,27729,train,model_training,8
25425,mnist_27730,27730,train,model_training,9
25426,mnist_27731,27731,train,model_training,9
25427,mnist_27732,27732,train,model_training,9
25428,mnist_27733,27733,train,model_training,8
25429,mnist_27734,27734,train,model_training,9
25430,mnist_27735,27735,train,model_training,0
25431,mnist_27736,27736,train,model_training,2
25432,mnist_27737,27737,train,model_training,1
25433,mnist_27738,27738,train,model_training,4
25434,mnist_27739,27739,train,model_training,2
25435,mnist_27740,27740,train,model_training,8
25436,mnist_27741,27741,train,model_training,3
25437,mnist_27742,27742,train,model_training,5
25438,mnist_27743,27743,train,model_training,4
25439,mnist_27744,27744,train,model_training,1
25440,mnist_27745,27745,train,model_training,5
25441,mnist_27746,27746,train,model_training,1
25442,mnist_27748,27748,train,model_training,9
25443,mnist_27749,27749,train,model_training,0
25444,mnist_27750,27750,train,model_training,6
25445,mnist_27751,27751,train,model_training,1
25446,mnist_27752,27752,train,model_training,2
25447,mnist_27753,27753,train,model_training,2
25448,mnist_27754,27754,train,model_training,2
25449,mnist_27755,27755,train,model_training,3
25450,mnist_27756,27756,train,model_training,7
25451,mnist_27757,27757,train,model_training,6
25452,mnist_27758,27758,train,model_training,7
25453,mnist_27759,27759,train,model_training,1
25454,mnist_27760,27760,train,model_training,5
25455,mnist_27761,27761,train,model_training,2
25456,mnist_27762,27762,train,model_training,8
25457,mnist_27763,27763,train,model_training,3
25458,mnist_27764,27764,train,model_training,5
25459,mnist_27765,27765,train,model_training,4
25460,mnist_27767,27767,train,model_training,5
25461,mnist_27768,27768,train,model_training,2
25462,mnist_27769,27769,train,model_training,6
25463,mnist_27770,27770,train,model_training,2
25464,mnist_27771,27771,train,model_training,9
25465,mnist_27772,27772,train,model_training,1
25466,mnist_27774,27774,train,model_training,9
25467,mnist_27775,27775,train,model_training,6
25468,mnist_27776,27776,train,model_training,4
25469,mnist_27777,27777,train,model_training,5
25470,mnist_27778,27778,train,model_training,5
25471,mnist_27779,27779,train,model_training,9
25472,mnist_27780,27780,train,model_training,9
25473,mnist_27781,27781,train,model_training,2
25474,mnist_27782,27782,train,model_training,4
25475,mnist_27784,27784,train,model_training,3
25476,mnist_27785,27785,train,model_training,1
25477,mnist_27787,27787,train,model_training,2
25478,mnist_27789,27789,train,model_training,1
25479,mnist_27790,27790,train,model_training,1
25480,mnist_27791,27791,train,model_training,2
25481,mnist_27792,27792,train,model_training,1
25482,mnist_27793,27793,train,model_training,1
25483,mnist_27794,27794,train,model_training,6
25484,mnist_27796,27796,train,model_training,6
25485,mnist_27797,27797,train,model_training,2
25486,mnist_27798,27798,train,model_training,8
25487,mnist_27799,27799,train,model_training,6
25488,mnist_27800,27800,train,model_training,4
25489,mnist_27801,27801,train,model_training,5
25490,mnist_27802,27802,train,model_training,5
25491,mnist_27803,27803,train,model_training,3
25492,mnist_27805,27805,train,model_training,0
25493,mnist_27806,27806,train,model_training,0
25494,mnist_27807,27807,train,model_training,6
25495,mnist_27808,27808,train,model_training,7
25496,mnist_27809,27809,train,model_training,4
25497,mnist_27810,27810,train,model_training,2
25498,mnist_27811,27811,train,model_training,0
25499,mnist_27813,27813,train,model_training,5
25500,mnist_27814,27814,train,model_training,5
25501,mnist_27815,27815,train,model_training,9
25502,mnist_27816,27816,train,model_training,1
25503,mnist_27817,27817,train,model_training,9
25504,mnist_27818,27818,train,model_training,5
25505,mnist_27820,27820,train,model_training,0
25506,mnist_27821,27821,train,model_training,1
25507,mnist_27822,27822,train,model_training,0
25508,mnist_27823,27823,train,model_training,7
25509,mnist_27824,27824,train,model_training,4
25510,mnist_27825,27825,train,model_training,4
25511,mnist_27828,27828,train,model_training,3
25512,mnist_27829,27829,train,model_training,0
25513,mnist_27830,27830,train,model_training,7
25514,mnist_27832,27832,train,model_training,4
25515,mnist_27833,27833,train,model_training,6
25516,mnist_27834,27834,train,model_training,2
25517,mnist_27835,27835,train,model_training,3
25518,mnist_27836,27836,train,model_training,1
25519,mnist_27837,27837,train,model_training,7
25520,mnist_27839,27839,train,model_training,9
25521,mnist_27840,27840,train,model_training,3
25522,mnist_27842,27842,train,model_training,6
25523,mnist_27844,27844,train,model_training,2
25524,mnist_27845,27845,train,model_training,5
25525,mnist_27846,27846,train,model_training,9
25526,mnist_27847,27847,train,model_training,3
25527,mnist_27848,27848,train,model_training,9
25528,mnist_27849,27849,train,model_training,8
25529,mnist_27850,27850,train,model_training,6
25530,mnist_27851,27851,train,model_training,8
25531,mnist_27852,27852,train,model_training,2
25532,mnist_27853,27853,train,model_training,7
25533,mnist_27854,27854,train,model_training,0
25534,mnist_27855,27855,train,model_training,1
25535,mnist_27856,27856,train,model_training,3
25536,mnist_27857,27857,train,model_training,4
25537,mnist_27858,27858,train,model_training,6
25538,mnist_27859,27859,train,model_training,0
25539,mnist_27860,27860,train,model_training,2
25540,mnist_27861,27861,train,model_training,3
25541,mnist_27862,27862,train,model_training,7
25542,mnist_27863,27863,train,model_training,9
25543,mnist_27864,27864,train,model_training,2
25544,mnist_27866,27866,train,model_training,3
25545,mnist_27867,27867,train,model_training,7
25546,mnist_27868,27868,train,model_training,7
25547,mnist_27869,27869,train,model_training,2
25548,mnist_27870,27870,train,model_training,3
25549,mnist_27871,27871,train,model_training,1
25550,mnist_27872,27872,train,model_training,7
25551,mnist_27873,27873,train,model_training,9
25552,mnist_27874,27874,train,model_training,2
25553,mnist_27875,27875,train,model_training,1
25554,mnist_27876,27876,train,model_training,9
25555,mnist_27877,27877,train,model_training,5
25556,mnist_27878,27878,train,model_training,2
25557,mnist_27879,27879,train,model_training,1
25558,mnist_27881,27881,train,model_training,7
25559,mnist_27882,27882,train,model_training,4
25560,mnist_27883,27883,train,model_training,2
25561,mnist_27885,27885,train,model_training,1
25562,mnist_27887,27887,train,model_training,6
25563,mnist_27888,27888,train,model_training,2
25564,mnist_27889,27889,train,model_training,8
25565,mnist_27890,27890,train,model_training,6
25566,mnist_27891,27891,train,model_training,8
25567,mnist_27892,27892,train,model_training,8
25568,mnist_27893,27893,train,model_training,0
25569,mnist_27894,27894,train,model_training,0
25570,mnist_27895,27895,train,model_training,1
25571,mnist_27896,27896,train,model_training,1
25572,mnist_27897,27897,train,model_training,2
25573,mnist_27898,27898,train,model_training,2
25574,mnist_27899,27899,train,model_training,3
25575,mnist_27900,27900,train,model_training,0
25576,mnist_27902,27902,train,model_training,9
25577,mnist_27903,27903,train,model_training,5
25578,mnist_27904,27904,train,model_training,9
25579,mnist_27905,27905,train,model_training,6
25580,mnist_27906,27906,train,model_training,7
25581,mnist_27907,27907,train,model_training,8
25582,mnist_27908,27908,train,model_training,9
25583,mnist_27909,27909,train,model_training,9
25584,mnist_27910,27910,train,model_training,8
25585,mnist_27911,27911,train,model_training,0
25586,mnist_27912,27912,train,model_training,7
25587,mnist_27913,27913,train,model_training,1
25588,mnist_27914,27914,train,model_training,4
25589,mnist_27915,27915,train,model_training,2
25590,mnist_27916,27916,train,model_training,8
25591,mnist_27917,27917,train,model_training,3
25592,mnist_27918,27918,train,model_training,8
25593,mnist_27919,27919,train,model_training,4
25594,mnist_27920,27920,train,model_training,1
25595,mnist_27921,27921,train,model_training,5
25596,mnist_27922,27922,train,model_training,4
25597,mnist_27923,27923,train,model_training,6
25598,mnist_27924,27924,train,model_training,1
25599,mnist_27925,27925,train,model_training,7
25600,mnist_27926,27926,train,model_training,9
25601,mnist_27927,27927,train,model_training,8
25602,mnist_27928,27928,train,model_training,2
25603,mnist_27929,27929,train,model_training,9
25604,mnist_27930,27930,train,model_training,3
25605,mnist_27931,27931,train,model_training,0
25606,mnist_27932,27932,train,model_training,9
25607,mnist_27934,27934,train,model_training,6
25608,mnist_27935,27935,train,model_training,2
25609,mnist_27936,27936,train,model_training,0
25610,mnist_27937,27937,train,model_training,3
25611,mnist_27938,27938,train,model_training,7
25612,mnist_27939,27939,train,model_training,4
25613,mnist_27940,27940,train,model_training,6
25614,mnist_27941,27941,train,model_training,5
25615,mnist_27942,27942,train,model_training,5
25616,mnist_27943,27943,train,model_training,6
25617,mnist_27944,27944,train,model_training,7
25618,mnist_27945,27945,train,model_training,7
25619,mnist_27946,27946,train,model_training,3
25620,mnist_27947,27947,train,model_training,8
25621,mnist_27948,27948,train,model_training,4
25622,mnist_27949,27949,train,model_training,9
25623,mnist_27950,27950,train,model_training,7
25624,mnist_27951,27951,train,model_training,0
25625,mnist_27952,27952,train,model_training,5
25626,mnist_27953,27953,train,model_training,9
25627,mnist_27954,27954,train,model_training,5
25628,mnist_27955,27955,train,model_training,4
25629,mnist_27956,27956,train,model_training,7
25630,mnist_27957,27957,train,model_training,2
25631,mnist_27958,27958,train,model_training,8
25632,mnist_27959,27959,train,model_training,4
25633,mnist_27960,27960,train,model_training,3
25634,mnist_27961,27961,train,model_training,1
25635,mnist_27962,27962,train,model_training,6
25636,mnist_27963,27963,train,model_training,5
25637,mnist_27964,27964,train,model_training,8
25638,mnist_27965,27965,train,model_training,6
25639,mnist_27966,27966,train,model_training,9
25640,mnist_27967,27967,train,model_training,1
25641,mnist_27968,27968,train,model_training,9
25642,mnist_27970,27970,train,model_training,7
25643,mnist_27971,27971,train,model_training,7
25644,mnist_27972,27972,train,model_training,8
25645,mnist_27973,27973,train,model_training,8
25646,mnist_27974,27974,train,model_training,8
25647,mnist_27975,27975,train,model_training,5
25648,mnist_27976,27976,train,model_training,7
25649,mnist_27978,27978,train,model_training,1
25650,mnist_27979,27979,train,model_training,4
25651,mnist_27980,27980,train,model_training,4
25652,mnist_27981,27981,train,model_training,6
25653,mnist_27982,27982,train,model_training,0
25654,mnist_27983,27983,train,model_training,7
25655,mnist_27984,27984,train,model_training,7
25656,mnist_27985,27985,train,model_training,0
25657,mnist_27987,27987,train,model_training,3
25658,mnist_27988,27988,train,model_training,3
25659,mnist_27989,27989,train,model_training,2
25660,mnist_27990,27990,train,model_training,0
25661,mnist_27991,27991,train,model_training,6
25662,mnist_27992,27992,train,model_training,6
25663,mnist_27993,27993,train,model_training,9
25664,mnist_27994,27994,train,model_training,8
25665,mnist_27995,27995,train,model_training,8
25666,mnist_27996,27996,train,model_training,5
25667,mnist_27997,27997,train,model_training,5
25668,mnist_27998,27998,train,model_training,8
25669,mnist_27999,27999,train,model_training,8
25670,mnist_28000,28000,train,model_training,1
25671,mnist_28001,28001,train,model_training,6
25672,mnist_28002,28002,train,model_training,0
25673,mnist_28003,28003,train,model_training,8
25674,mnist_28004,28004,train,model_training,7
25675,mnist_28005,28005,train,model_training,9
25676,mnist_28006,28006,train,model_training,3
25677,mnist_28007,28007,train,model_training,9
25678,mnist_28008,28008,train,model_training,4
25679,mnist_28009,28009,train,model_training,7
25680,mnist_28010,28010,train,model_training,8
25681,mnist_28011,28011,train,model_training,7
25682,mnist_28012,28012,train,model_training,7
25683,mnist_28013,28013,train,model_training,2
25684,mnist_28014,28014,train,model_training,7
25685,mnist_28015,28015,train,model_training,1
25686,mnist_28016,28016,train,model_training,0
25687,mnist_28017,28017,train,model_training,1
25688,mnist_28018,28018,train,model_training,1
25689,mnist_28019,28019,train,model_training,1
25690,mnist_28020,28020,train,model_training,4
25691,mnist_28021,28021,train,model_training,2
25692,mnist_28022,28022,train,model_training,4
25693,mnist_28023,28023,train,model_training,8
25694,mnist_28024,28024,train,model_training,0
25695,mnist_28025,28025,train,model_training,7
25696,mnist_28026,28026,train,model_training,3
25697,mnist_28027,28027,train,model_training,6
25698,mnist_28028,28028,train,model_training,4
25699,mnist_28029,28029,train,model_training,5
25700,mnist_28030,28030,train,model_training,0
25701,mnist_28031,28031,train,model_training,3
25702,mnist_28033,28033,train,model_training,8
25703,mnist_28034,28034,train,model_training,4
25704,mnist_28036,28036,train,model_training,4
25705,mnist_28037,28037,train,model_training,3
25706,mnist_28038,28038,train,model_training,1
25707,mnist_28039,28039,train,model_training,6
25708,mnist_28040,28040,train,model_training,5
25709,mnist_28041,28041,train,model_training,0
25710,mnist_28042,28042,train,model_training,8
25711,mnist_28043,28043,train,model_training,4
25712,mnist_28044,28044,train,model_training,0
25713,mnist_28045,28045,train,model_training,8
25714,mnist_28047,28047,train,model_training,9
25715,mnist_28048,28048,train,model_training,5
25716,mnist_28049,28049,train,model_training,4
25717,mnist_28050,28050,train,model_training,2
25718,mnist_28051,28051,train,model_training,9
25719,mnist_28053,28053,train,model_training,7
25720,mnist_28056,28056,train,model_training,1
25721,mnist_28057,28057,train,model_training,5
25722,mnist_28058,28058,train,model_training,9
25723,mnist_28059,28059,train,model_training,2
25724,mnist_28060,28060,train,model_training,5
25725,mnist_28061,28061,train,model_training,7
25726,mnist_28062,28062,train,model_training,9
25727,mnist_28063,28063,train,model_training,1
25728,mnist_28064,28064,train,model_training,7
25729,mnist_28065,28065,train,model_training,8
25730,mnist_28066,28066,train,model_training,6
25731,mnist_28067,28067,train,model_training,2
25732,mnist_28068,28068,train,model_training,2
25733,mnist_28069,28069,train,model_training,1
25734,mnist_28070,28070,train,model_training,6
25735,mnist_28071,28071,train,model_training,7
25736,mnist_28072,28072,train,model_training,0
25737,mnist_28073,28073,train,model_training,7
25738,mnist_28074,28074,train,model_training,2
25739,mnist_28075,28075,train,model_training,3
25740,mnist_28076,28076,train,model_training,0
25741,mnist_28077,28077,train,model_training,2
25742,mnist_28078,28078,train,model_training,2
25743,mnist_28079,28079,train,model_training,0
25744,mnist_28080,28080,train,model_training,5
25745,mnist_28081,28081,train,model_training,4
25746,mnist_28082,28082,train,model_training,7
25747,mnist_28083,28083,train,model_training,6
25748,mnist_28084,28084,train,model_training,6
25749,mnist_28086,28086,train,model_training,4
25750,mnist_28087,28087,train,model_training,9
25751,mnist_28088,28088,train,model_training,9
25752,mnist_28089,28089,train,model_training,4
25753,mnist_28090,28090,train,model_training,1
25754,mnist_28091,28091,train,model_training,2
25755,mnist_28092,28092,train,model_training,9
25756,mnist_28093,28093,train,model_training,8
25757,mnist_28094,28094,train,model_training,1
25758,mnist_28095,28095,train,model_training,2
25759,mnist_28096,28096,train,model_training,4
25760,mnist_28097,28097,train,model_training,5
25761,mnist_28098,28098,train,model_training,1
25762,mnist_28099,28099,train,model_training,1
25763,mnist_28100,28100,train,model_training,1
25764,mnist_28102,28102,train,model_training,0
25765,mnist_28103,28103,train,model_training,5
25766,mnist_28104,28104,train,model_training,6
25767,mnist_28105,28105,train,model_training,0
25768,mnist_28106,28106,train,model_training,7
25769,mnist_28107,28107,train,model_training,3
25770,mnist_28108,28108,train,model_training,0
25771,mnist_28110,28110,train,model_training,1
25772,mnist_28111,28111,train,model_training,3
25773,mnist_28112,28112,train,model_training,2
25774,mnist_28113,28113,train,model_training,9
25775,mnist_28114,28114,train,model_training,9
25776,mnist_28115,28115,train,model_training,6
25777,mnist_28116,28116,train,model_training,5
25778,mnist_28117,28117,train,model_training,7
25779,mnist_28119,28119,train,model_training,3
25780,mnist_28120,28120,train,model_training,7
25781,mnist_28121,28121,train,model_training,4
25782,mnist_28122,28122,train,model_training,0
25783,mnist_28123,28123,train,model_training,3
25784,mnist_28124,28124,train,model_training,4
25785,mnist_28125,28125,train,model_training,0
25786,mnist_28126,28126,train,model_training,2
25787,mnist_28127,28127,train,model_training,6
25788,mnist_28128,28128,train,model_training,4
25789,mnist_28129,28129,train,model_training,9
25790,mnist_28130,28130,train,model_training,1
25791,mnist_28131,28131,train,model_training,0
25792,mnist_28132,28132,train,model_training,3
25793,mnist_28133,28133,train,model_training,1
25794,mnist_28134,28134,train,model_training,1
25795,mnist_28135,28135,train,model_training,2
25796,mnist_28136,28136,train,model_training,8
25797,mnist_28137,28137,train,model_training,3
25798,mnist_28138,28138,train,model_training,7
25799,mnist_28139,28139,train,model_training,4
25800,mnist_28140,28140,train,model_training,2
25801,mnist_28142,28142,train,model_training,6
25802,mnist_28143,28143,train,model_training,6
25803,mnist_28144,28144,train,model_training,8
25804,mnist_28145,28145,train,model_training,7
25805,mnist_28146,28146,train,model_training,4
25806,mnist_28147,28147,train,model_training,8
25807,mnist_28148,28148,train,model_training,5
25808,mnist_28149,28149,train,model_training,9
25809,mnist_28150,28150,train,model_training,6
25810,mnist_28151,28151,train,model_training,0
25811,mnist_28152,28152,train,model_training,6
25812,mnist_28153,28153,train,model_training,1
25813,mnist_28154,28154,train,model_training,2
25814,mnist_28155,28155,train,model_training,2
25815,mnist_28156,28156,train,model_training,2
25816,mnist_28157,28157,train,model_training,3
25817,mnist_28158,28158,train,model_training,7
25818,mnist_28159,28159,train,model_training,4
25819,mnist_28160,28160,train,model_training,0
25820,mnist_28161,28161,train,model_training,5
25821,mnist_28162,28162,train,model_training,6
25822,mnist_28164,28164,train,model_training,4
25823,mnist_28165,28165,train,model_training,0
25824,mnist_28166,28166,train,model_training,1
25825,mnist_28167,28167,train,model_training,1
25826,mnist_28168,28168,train,model_training,9
25827,mnist_28169,28169,train,model_training,2
25828,mnist_28170,28170,train,model_training,6
25829,mnist_28171,28171,train,model_training,3
25830,mnist_28172,28172,train,model_training,5
25831,mnist_28173,28173,train,model_training,4
25832,mnist_28174,28174,train,model_training,3
25833,mnist_28175,28175,train,model_training,5
25834,mnist_28176,28176,train,model_training,9
25835,mnist_28177,28177,train,model_training,6
25836,mnist_28178,28178,train,model_training,5
25837,mnist_28179,28179,train,model_training,7
25838,mnist_28180,28180,train,model_training,7
25839,mnist_28181,28181,train,model_training,8
25840,mnist_28182,28182,train,model_training,8
25841,mnist_28183,28183,train,model_training,9
25842,mnist_28184,28184,train,model_training,1
25843,mnist_28185,28185,train,model_training,2
25844,mnist_28186,28186,train,model_training,0
25845,mnist_28187,28187,train,model_training,1
25846,mnist_28188,28188,train,model_training,8
25847,mnist_28190,28190,train,model_training,4
25848,mnist_28191,28191,train,model_training,1
25849,mnist_28192,28192,train,model_training,9
25850,mnist_28193,28193,train,model_training,3
25851,mnist_28194,28194,train,model_training,9
25852,mnist_28195,28195,train,model_training,9
25853,mnist_28197,28197,train,model_training,9
25854,mnist_28198,28198,train,model_training,8
25855,mnist_28199,28199,train,model_training,3
25856,mnist_28200,28200,train,model_training,2
25857,mnist_28201,28201,train,model_training,7
25858,mnist_28203,28203,train,model_training,0
25859,mnist_28204,28204,train,model_training,3
25860,mnist_28205,28205,train,model_training,7
25861,mnist_28206,28206,train,model_training,8
25862,mnist_28207,28207,train,model_training,7
25863,mnist_28208,28208,train,model_training,1
25864,mnist_28209,28209,train,model_training,5
25865,mnist_28210,28210,train,model_training,2
25866,mnist_28211,28211,train,model_training,7
25867,mnist_28212,28212,train,model_training,2
25868,mnist_28213,28213,train,model_training,9
25869,mnist_28214,28214,train,model_training,2
25870,mnist_28215,28215,train,model_training,9
25871,mnist_28216,28216,train,model_training,6
25872,mnist_28217,28217,train,model_training,4
25873,mnist_28218,28218,train,model_training,2
25874,mnist_28219,28219,train,model_training,7
25875,mnist_28221,28221,train,model_training,0
25876,mnist_28222,28222,train,model_training,6
25877,mnist_28223,28223,train,model_training,1
25878,mnist_28224,28224,train,model_training,3
25879,mnist_28225,28225,train,model_training,4
25880,mnist_28226,28226,train,model_training,8
25881,mnist_28227,28227,train,model_training,4
25882,mnist_28228,28228,train,model_training,2
25883,mnist_28229,28229,train,model_training,7
25884,mnist_28230,28230,train,model_training,0
25885,mnist_28231,28231,train,model_training,5
25886,mnist_28232,28232,train,model_training,1
25887,mnist_28233,28233,train,model_training,8
25888,mnist_28234,28234,train,model_training,2
25889,mnist_28235,28235,train,model_training,1
25890,mnist_28237,28237,train,model_training,4
25891,mnist_28238,28238,train,model_training,1
25892,mnist_28239,28239,train,model_training,9
25893,mnist_28240,28240,train,model_training,9
25894,mnist_28241,28241,train,model_training,8
25895,mnist_28242,28242,train,model_training,0
25896,mnist_28243,28243,train,model_training,4
25897,mnist_28244,28244,train,model_training,1
25898,mnist_28245,28245,train,model_training,1
25899,mnist_28246,28246,train,model_training,1
25900,mnist_28247,28247,train,model_training,8
25901,mnist_28248,28248,train,model_training,4
25902,mnist_28249,28249,train,model_training,6
25903,mnist_28250,28250,train,model_training,1
25904,mnist_28251,28251,train,model_training,6
25905,mnist_28252,28252,train,model_training,3
25906,mnist_28253,28253,train,model_training,4
25907,mnist_28254,28254,train,model_training,5
25908,mnist_28257,28257,train,model_training,0
25909,mnist_28258,28258,train,model_training,5
25910,mnist_28259,28259,train,model_training,5
25911,mnist_28261,28261,train,model_training,5
25912,mnist_28262,28262,train,model_training,9
